stage_number,level,level_name,category,level_path,algorithm,run,execution_ok,solved,valid_path,search_time_s,memory_usage_bytes,expanded_nodes,solution_length,solution_cost,validated_cost,path,error
3,Stage 03,Stage 03,Fragile,levels/fragile_levels/stage_03.json,A*,4,True,True,True,0.005132399994181469,25662,68,28,73,73,"[""UP"", ""LEFT"", ""UP"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN""]",
3,Stage 03,Stage 03,Fragile,levels/fragile_levels/stage_03.json,A*,5,True,True,True,0.005403799994383007,25662,68,28,73,73,"[""UP"", ""LEFT"", ""UP"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,BFS,1,True,True,True,0.025802600008319132,145248,283,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,BFS,2,True,True,True,0.024625400008517317,145248,283,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,BFS,3,True,True,True,0.022004200000083074,145248,283,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,BFS,4,True,True,True,0.021838500004378147,145248,283,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,BFS,5,True,True,True,0.021525000003748573,145248,283,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,IDS,1,True,True,True,0.4101630000077421,84686,4967,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,IDS,2,True,True,True,0.48187470000993926,84686,4967,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,IDS,3,True,True,True,0.365129199999501,84686,4967,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,IDS,4,True,True,True,0.3847256000008201,84686,4967,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,IDS,5,True,True,True,0.44795349999913014,84686,4967,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,UCS,1,True,True,True,0.026415000000270084,114910,271,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,UCS,2,True,True,True,0.02623489999677986,114910,271,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,UCS,3,True,True,True,0.02580129999842029,114910,271,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,UCS,4,True,True,True,0.024343999990378506,114910,271,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,UCS,5,True,True,True,0.02465009999286849,114910,271,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,A*,1,True,True,True,0.02299440000206232,101621,230,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,A*,2,True,True,True,0.022258899989537895,101621,230,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,A*,3,True,True,True,0.025496600006590597,101621,230,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,A*,4,True,True,True,0.022565399995073676,101621,230,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
4,Stage 04,Stage 04,Bridge/Switch,levels/bridge_switch_levels/stage_04.json,A*,5,True,True,True,0.023566999996546656,101621,230,17,26,26,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""UP"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,BFS,1,True,True,True,0.023421899997629225,150701,319,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,BFS,2,True,True,True,0.027026800002204254,150701,319,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,BFS,3,True,True,True,0.02425220000441186,150701,319,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,BFS,4,True,True,True,0.022253699993598275,150701,319,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,BFS,5,True,True,True,0.023682300001382828,150701,319,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,IDS,1,True,True,True,0.9939808000053745,97334,12235,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,IDS,2,True,True,True,1.0355969999945955,97334,12235,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,IDS,3,True,True,True,0.9951129999972181,97334,12235,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,IDS,4,True,True,True,0.8992190999997547,97334,12235,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,IDS,5,True,True,True,1.011848199996166,97334,12235,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,UCS,1,True,True,True,0.024405300006037578,121949,300,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,UCS,2,True,True,True,0.025462500008870848,121949,300,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,UCS,3,True,True,True,0.026232400006847456,121949,300,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,UCS,4,True,True,True,0.023691099995630793,121949,300,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,UCS,5,True,True,True,0.023491500003729016,121949,300,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,A*,1,True,True,True,0.022353800013661385,112550,267,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,A*,2,True,True,True,0.024152199999662116,112550,267,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,A*,3,True,True,True,0.022250699999858625,112550,267,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,A*,4,True,True,True,0.04073350000544451,112550,267,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
5,Stage 05,Stage 05,Bridge/Switch,levels/bridge_switch_levels/stage_05.json,A*,5,True,True,True,0.04781199998978991,112550,267,33,45,45,"[""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,BFS,1,True,True,True,0.008955800003604963,26678,55,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
