stage_number,level,level_name,category,level_path,algorithm,run,execution_ok,solved,valid_path,search_time_s,memory_usage_bytes,expanded_nodes,solution_length,solution_cost,validated_cost,path,error
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,BFS,2,True,True,True,0.00851929999771528,26678,55,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,BFS,3,True,True,True,0.007893500005593523,26678,55,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,BFS,4,True,True,True,0.008596900006523356,26678,55,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,BFS,5,True,True,True,0.009804100001929328,26678,55,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,IDS,1,True,True,True,0.040048399998340756,21118,285,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,IDS,2,True,True,True,0.027828599995700642,21118,285,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,IDS,3,True,True,True,0.019710499997017905,21118,285,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,IDS,4,True,True,True,0.01924170000711456,21118,285,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,IDS,5,True,True,True,0.020818400007556193,21118,285,12,26,26,"[""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,UCS,1,True,True,True,0.0032266999915009364,24878,45,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,UCS,2,True,True,True,0.005362500000046566,24878,45,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,UCS,3,True,True,True,0.003387799995834939,24878,45,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,UCS,4,True,True,True,0.0037192000017967075,24878,45,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,UCS,5,True,True,True,0.004507300007389858,24878,45,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,A*,1,True,True,True,0.0035155999939888716,23846,40,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,A*,2,True,True,True,0.0037871000095037743,23846,40,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,A*,3,True,True,True,0.0033777999924495816,23846,40,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,A*,4,True,True,True,0.004316399994422682,23846,40,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
6,Stage 06,Stage 06,Bridge/Switch,levels/bridge_switch_levels/stage_06.json,A*,5,True,True,True,0.003322199991089292,23846,40,13,18,18,"[""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,BFS,1,True,True,True,0.08767590000934433,318270,823,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,BFS,2,True,True,True,0.0851356999919517,318222,823,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,BFS,3,True,True,True,0.0817926999880001,318222,823,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,BFS,4,True,True,True,0.08104750000347849,318222,823,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,BFS,5,True,True,True,0.08048390000476502,318222,823,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,IDS,1,True,True,True,0.2139506999956211,193751,2123,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,IDS,2,True,True,True,0.21894539998902474,193751,2123,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,IDS,3,True,True,True,0.2540143999940483,193751,2123,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,IDS,4,True,True,True,0.2511242999898968,193751,2123,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,IDS,5,True,True,True,0.22282789999735542,193751,2123,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,UCS,1,True,True,True,0.10090689999924507,380510,976,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,UCS,2,True,True,True,0.10117069999978412,380510,976,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,UCS,3,True,True,True,0.10033619999012444,380510,976,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,UCS,4,True,True,True,0.10060009999142494,380510,976,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,UCS,5,True,True,True,0.14609170000767335,380510,976,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,A*,1,True,True,True,0.09490320000622887,384789,861,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,A*,2,True,True,True,0.09774100000504404,384789,861,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,A*,3,True,True,True,0.09894470000290312,384789,861,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,A*,4,True,True,True,0.0984481999912532,384789,861,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
7,Stage 07,Stage 07,Split,levels/split_switch_level/stage_07.json,A*,5,True,True,True,0.0975423000054434,384789,861,11,13,13,"[""RIGHT"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""SWITCH"", ""UP"", ""UP"", ""RIGHT"", ""RIGHT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,BFS,1,True,True,True,1.0842324000113877,4597664,10670,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,BFS,2,True,True,True,1.09837300000072,4597664,10670,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,BFS,3,True,True,True,1.0726107000082266,4597664,10670,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,BFS,4,True,True,True,1.058465800000704,4597664,10670,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,BFS,5,True,True,True,1.109421300003305,4597664,10670,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,IDS,1,True,True,True,168.59237919999578,3456662,1819330,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,IDS,2,True,True,True,161.55812570000126,3456662,1819330,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,IDS,3,True,True,True,161.7535199999984,3456662,1819330,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,IDS,4,True,True,True,163.09569589998864,3456662,1819330,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
