stage_number,level,level_name,category,level_path,algorithm,run,execution_ok,solved,valid_path,search_time_s,memory_usage_bytes,expanded_nodes,solution_length,solution_cost,validated_cost,path,error
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,IDS,5,True,True,True,159.29575069999555,3456662,1819330,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,UCS,1,True,True,True,1.0236435000115307,4757534,11659,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,UCS,2,True,True,True,1.0491113999887602,4757534,11659,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,UCS,3,True,True,True,1.0133608000032837,4757534,11659,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,UCS,4,True,True,True,1.017830500000855,4757534,11659,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,UCS,5,True,True,True,1.0511737999913748,4757534,11659,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,A*,1,True,True,True,0.9474625000002561,3969248,10267,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,A*,2,True,True,True,0.9534073999966495,3969248,10267,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,A*,3,True,True,True,0.9656001000112155,3969248,10267,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,A*,4,True,True,True,0.9686538000096334,3969248,10267,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
8,Stage 08,Stage 08,Combined Advanced,levels/combined_advanced_levels/stage_08.json,A*,5,True,True,True,0.9565045000053942,3969248,10267,58,67,67,"[""RIGHT"", ""RIGHT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""UP"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""SWITCH"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""LEFT"", ""RIGHT"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,BFS,1,True,True,True,0.0036199000023771077,29477,62,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,BFS,2,True,True,True,0.0038472000014735386,29477,62,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,BFS,3,True,True,True,0.003719399988767691,29477,62,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,BFS,4,True,True,True,0.003746700007468462,29477,62,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,BFS,5,True,True,True,0.003653299994766712,29477,62,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,IDS,1,True,True,True,0.023786200006725267,22389,381,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,IDS,2,True,True,True,0.02251589999650605,22389,381,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,IDS,3,True,True,True,0.022690800004056655,22389,381,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,IDS,4,True,True,True,0.022400999994715676,22389,381,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,IDS,5,True,True,True,0.022544500010553747,22389,381,14,28,28,"[""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""DOWN"", ""LEFT"", ""UP"", ""UP"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,UCS,1,True,True,True,0.0036202000046614558,27645,55,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,UCS,2,True,True,True,0.0036875000077998266,27645,55,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,UCS,3,True,True,True,0.003755700003239326,27645,55,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,UCS,4,True,True,True,0.0036128000065218657,27645,55,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,UCS,5,True,True,True,0.0037453999975696206,27645,55,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,A*,1,True,True,True,0.0033056999964173883,25950,45,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,A*,2,True,True,True,0.0032940999954007566,25950,45,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,A*,3,True,True,True,0.00337730000319425,25950,45,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,A*,4,True,True,True,0.003235399999539368,25950,45,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
9,Stage 09,Stage 09,Combined Advanced,levels/combined_advanced_levels/stage_09.json,A*,5,True,True,True,0.0033552999957464635,25950,45,15,20,20,"[""LEFT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""LEFT"", ""RIGHT"", ""RIGHT""]",
10,Stage 10,Stage 10,Combined Advanced,levels/combined_advanced_levels/stage_10.json,BFS,1,True,True,True,0.05036629999813158,324333,800,91,142,142,"[""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""UP"", ""UP"", ""UP"", ""UP"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""DOWN"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""DOWN"", ""UP"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""UP"", ""RIGHT"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""UP"", ""RIGHT"", ""DOWN"", ""LEFT""]",
10,Stage 10,Stage 10,Combined Advanced,levels/combined_advanced_levels/stage_10.json,BFS,2,True,True,True,0.050885000004200265,324333,800,91,142,142,"[""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""UP"", ""UP"", ""UP"", ""UP"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""DOWN"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""DOWN"", ""UP"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""UP"", ""RIGHT"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""UP"", ""RIGHT"", ""DOWN"", ""LEFT""]",
10,Stage 10,Stage 10,Combined Advanced,levels/combined_advanced_levels/stage_10.json,BFS,3,True,True,True,0.053268000003299676,324333,800,91,142,142,"[""UP"", ""LEFT"", ""DOWN"", ""LEFT"", ""LEFT"", ""UP"", ""UP"", ""UP"", ""UP"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""DOWN"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""DOWN"", ""DOWN"", ""UP"", ""UP"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""LEFT"", ""LEFT"", ""LEFT"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""DOWN"", ""LEFT"", ""UP"", ""RIGHT"", ""LEFT"", ""UP"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""UP"", ""RIGHT"", ""RIGHT"", ""DOWN"", ""RIGHT"", ""RIGHT"", ""RIGHT"", ""UP"", ""LEFT"", ""DOWN"", ""RIGHT"", ""UP"", ""UP"", ""UP"", ""UP"", ""UP"", ""RIGHT"", ""DOWN"", ""LEFT""]",
